Tweet_count,Username,Text,Created At,Retweets,Likes
61,TVK RAGAVEN,"Fun Meeting Mathiri Potu Polanthutu Irukanga ! 🔥😁

#இரண்டாம்_ஆண்டில்_தவெக @actorvijay #TVKVijay #TamilagaVettriKazhagam https://t.co/6arltrvNcu",Wed Feb 26 07:54:09 +0000 2025,1586,6558
62,RAJALAKSHMI TVK வடசென்னை,"தமிழக வெற்றிக் கழகத்தின் இரண்டாம் ஆண்டு துவக்க விழாவில் மாவட்ட செயலாளர் 
@EcrPSaravanann அண்ணன் அவர்களையும்  Dr.prabhu Tk அவர்களையும் சந்தித்த  அழகிய  தருணங்கள் 🔥🔥🔥🔥🔥
#TVKForTN 
#Tvkvijayhq 
#TVKVijay‌ 
#Thalapathivijay 
#தமிழகவெற்றிக்கழகம்‌ https://t.co/BFfnuidp8a",Fri Feb 28 04:49:22 +0000 2025,11,40
63,Tнaмιzнan𓀌,"Fake Jalra Medias are not allowed 😂 

பொய் சேதி பரப்புற உங்களுக்கு ஆவனும்டா 
#இரண்டாம்_ஆண்டில்_தவெக https://t.co/XL5yUS706F",Wed Feb 26 04:54:40 +0000 2025,453,1374
64,Offline Mafia,"Ippo lam Fan fights avoid panraanuga 

TVK nu vanthuta Onnu koodraanuga 😭🔥🔥

#TVKForTN
https://t.co/JMJOHp2e6X",Sat Feb 22 06:21:09 +0000 2025,805,3324
65,Centrism | மய்யம்,"Typical average TVK follower🤷🏻‍♂️

சொன்னா புரிஞ்சிக்கோங்க பா, போய் மொதல படிங்க, அப்புறம் சண்டை போடலாம் சரியா?

#KamalHaasan 🐐
#Vijay https://t.co/rko6xZldXT",Mon Feb 24 15:54:40 +0000 2025,23,85
66,தமிழச்சி TVK,"எப்போது தமிழ்நாட்டில் இந்த சட்டம் வரும்?

தமிழ் வாழ்க என்று வெறும் வாயில் சொன்ன மட்டும் போதாது!

#tvk #tvkvijay #vijay https://t.co/MrkUwJilNZ",Wed Feb 26 14:28:26 +0000 2025,43,84
67,Trollywood 𝕏,Worst TVK boys.  https://t.co/c1B3jWg1vD,Wed Feb 26 08:25:08 +0000 2025,538,1406
68,PuthiyathalaimuraiTV,"விஜய் வீட்டில் காலணி வீச்சு - காவல்துறை விசாரணை

#TVK | #TVKVijay | #Vijay | #TamilagaVettriKazhagam | #TVKFirstAnniversary https://t.co/xzfPwxfzTs",Wed Feb 26 02:51:34 +0000 2025,10,54
69,தமிழக வெற்றிக் கழகம் (செய்திகள்),"வேண்டாம் பாசிசம் / பாயாசம் 

தமிழகத்திற்கு தேவை மாற்றம் 

#TVKforTN https://t.co/G51NF5Vxae",Fri Feb 21 10:17:46 +0000 2025,543,1193
70,TVK Vijay Trends,What bro ? it is very bad bro 🤣😂😂 https://t.co/dzxG46VPms,Wed Feb 26 07:14:50 +0000 2025,730,2306
71,News7 Tamil,"“அடுத்த ஆண்டு தவெக வெற்றி பெறும்போது...”

https://t.co/WciCN2SiwX | #PrashantKishor | @TVKVijayHQ | @actorvijay | #TVK | #TVKVijay | #TamilagaVettriKazhagam | #தமிழகவெற்றிக்கழகம் | #Mahabalipuram | #News7Tamil | #News7TamilUpdates https://t.co/Y4GqwadCMt",Wed Feb 26 07:47:38 +0000 2025,305,2177
72,Jiven ツ,"MGR 🔥
Vijay ♥️ 

நரிக்குறவர் மக்கள் இவங்க மேல வச்சிருக்கிற அன்பு 🫂

தலைவா @TVKVijayHQ நம்ம ஆட்சியில் இவங்களுக்கு கஷ்டம்ன்னு ஒன்னு இருக்கவே கூடாது 🥹🙏... #2026 🏆

#தமிழகவெற்றிக்கழகம் #TVK https://t.co/YgC8VTto2g",Mon Feb 24 03:31:40 +0000 2025,763,3061
73,TVK Party Updates,https://t.co/97W1dSrmnK,Mon Feb 24 06:30:02 +0000 2025,1008,2922
74,தமிழக வெற்றிக் கழகம் (செய்திகள்),இன்று https://t.co/CqzrUQdFUs,Tue Feb 25 23:18:55 +0000 2025,104,1063
75,RAJALAKSHMI TVK வடசென்னை,"எப்போ திருந்த போறீங்க.....
 நான் ஒருத்தி நினைச்ச போதாது மக்கள் அனைவரும் நினைக்கணும் 👍

 💥2026 இல் மாற்ற வேண்டும்💥 

#Tvkvijayhq 
#TVKfor2026 
#தமிழகவெற்றிக்கழகம் 
#Thalapathy69 
@BussyAnand https://t.co/xMbJ0gMQPY",Mon Feb 24 01:11:41 +0000 2025,227,651
76,தமிழச்சி TVK,"I Love him! ❤️❤️

you....?

#vijay #tvk #TVKVijay https://t.co/sLAFP7TJdA",Thu Feb 27 07:54:51 +0000 2025,21,84
77,News18 Tamil Nadu,"சென்னை அடுத்த நீலாங்கரையில் உள்ள விஜய் வீட்டிற்குள் காலணியை வீசிய நபரால் பரபரப்பு
#Vijay #TVK #News18Tamilnadu | https://t.co/3v5L32pLWJ https://t.co/dGnbqkyPFC",Wed Feb 26 02:19:55 +0000 2025,23,66
78,Theeban,Tharkuri TVK- ithukku thaanda padikka sollurar unga annan @actorvijay https://t.co/tVQIkelU7S,Mon Feb 24 03:32:01 +0000 2025,35,116
