Tweet_count,Username,Text,Created At,Retweets,Likes,Category
77,Idam valam,தனது வீட்டு வாசலில் மது அருந்தியவரை தட்டிக் கேட்ட திருக்கழுக்குன்றம் அதிமுக பேரூர் கழக செயலாளர் தினேஷ் குமாரை கத்தியால் கொடூரமாக வெட்டிய நபரை கைது செய்வதில் தயக்கம் காட்டும் காவல்துறை போராடிய அதிமுக மாவட்டச் செயலாளர் மற்றும் நிர்வாகிகள் கைது,Thu Feb 27 07:23:07 +0000 2025,32,90,AIADMK
78,AIADMK IT WING - SayYesToWomenSafety&AIADMK,பொய் வாக்குறுதி அளித்து அரசு ஊழியர்கள்ஆசிரியர்கள் போக்குவரத்து ஊழியர்கள் அங்கன்வாடி பணியாளர்கள் என பல்வேறு தரப்பு மக்களை முழுவதுமாக ஏமாற்றியது மட்டுமல்லாமல் தேர்தல் வாக்குறுதியை நிறைவேற்ற கோரி போராடுபவர்களை கைது செய்து அவர்கள் மீது வழக்கு பதிவு செய்யும் இந்தியாவிலேயே,Tue Feb 25 10:55:30 +0000 2025,292,427,AIADMK
79,Gangadharan K- SayYesToWomenSafety&AIADMK,கலெக்டர்spலாம் நான் சொல்றத தான் கேட்கனும் கேட்கல உங்கள மாத்திடுவேன் திமுக தருமபுரிகிமாவட்ட செயலாளர் மிரட்டல்,Fri Feb 28 04:35:51 +0000 2025,2,15,AIADMK
80,Joaquin Phoenix,தமிழக முதலமைச்சர்களின் பண்புகள் எல்லாம் கன கச்சிதமா இருக்கு,Tue Feb 25 11:54:42 +0000 2025,215,994,AIADMK
81,Dhanabal Arumugam - SayYesToWomenSafety & AIADMK,ஜஸ்ட் லைட்டா யோசிச்சிப் பாருங்களேன் காலைல எந்திரிச்சதும் பல்லு விலக்க பற்பொடி இலவசம் அப்டியே குளிச்சி முடிச்சிட்டு பள்ளிக்குப் போட்டுக்க சீருடை இலவசம் சீருடை போட்டுகிட்டு வெளில நடக்க காலணி இலவசம் காலணிய போட்டுகிட்டு பள்ளிக்குப் போனா பாடபுத்தகம் இலவசம்,Tue Feb 25 16:42:30 +0000 2025,208,723,AIADMK
82,S Gunasekaran,திண்டுக்கல் கிழக்கு மாவட்டம் நத்தம் சட்டமன்றத் தொகுதி நடந்த பூத்கமிட்டி ஆலோசனைக் கூட்டத்தில் கழகத் துணை பொதுச் செயலாளர் நத்தம் இராவிஸ்வநாதன் mla அவர்களுடன் திண்டுக்கல் கிழக்கு மாவட்ட பூத்கமிட்டி பொறுப்பாளர் கழகப் புரட்சித்தலைவி அம்மா பேரவை இணைச் செயலாளர்,Fri Feb 28 04:36:15 +0000 2025,2,13,AIADMK
83,DS Pradeep-SayYEStoWomenSafety&AIADMK,யார் கட்சியை யார் இணைக்கிறது தொகுப்பாளரே செருப்பை கழட்டி அடிப்பது போல கேட்டு விட்டார்,Tue Feb 25 16:51:46 +0000 2025,134,433,AIADMK
84,Tamil Janam,ஊழல் செய்வதில் திமுகவை மிஞ்ச முடியாது செல்லூர் ராஜூ,Fri Feb 28 04:45:44 +0000 2025,0,3,AIADMK
85,ANI,madurai former tamil nadu minister and aiadmk leader sellur raju says the bjp and dmk are clearly in a secret alliance regarding the threelanguage policy udhayanidhi and annamalai are fooling the people of tamil nadu as if they are putting up a staged fight27022025,Fri Feb 28 05:16:07 +0000 2025,0,9,AIADMK
86,BALA KUMAR -Says yes to woman safety &AIADMK,இதுதாங்க திராவிட மாடல்,Thu Feb 27 15:54:05 +0000 2025,5,10,AIADMK
87,Sathya Sankar AIADMK SayYEStoWomenSafety&AIADMK,𝗖𝗼𝗺𝗶𝗻𝗴,Fri Feb 28 05:14:02 +0000 2025,0,0,AIADMK
88,Senthil Kumar. S - SayYesToWomenSafety&AIADMK,இந்த திமுக ஆட்சியில் அநியாயத்தை தட்டி கேட்டால் கேட்பவர்கள் உயிருக்கே பாதுகாப்பு இல்லை,Thu Feb 27 09:23:34 +0000 2025,6,5,AIADMK
89,BALA KUMAR -Says yes to woman safety &AIADMK,good daddy good sons wow எந்தக் கொம்பனும் குறை சொல்ல முடியாத ஆட்சி,Thu Feb 27 15:47:21 +0000 2025,7,15,AIADMK
90,Gayathri Raguramm - Say No To Drugs & DMK,yesterday around 12 lakh government employees went on strike by taking mass casual leave yet none of the mainstream media covered this aiadmk supports government employees across tamil nadu following samsung workers and all,Thu Feb 27 05:12:26 +0000 2025,8,18,AIADMK
91,Tamil Janam,போதைப்பொருள் பழக்கத்தை தடுக்காமல் தமிழக அரசு வேடிக்கை பார்க்கிறது ஜெயக்குமார்,Fri Feb 28 03:17:52 +0000 2025,0,8,AIADMK
92,AIADMK - - SayYesToWomenSafety&AIADMK,புதிய கல்விக் கொள்கை திட்டத்தை ஏற்காவிடில் மத்திய அரசின் நிதியான ரூபாய் ஐந்தாயிரம் கோடியை தமிழகம் இழக்க நேரிடும் என்று மத்திய கல்வி அமைச்சர் கூறுவது மிகுந்த அதிர்ச்சி அளிக்கிறது மாண்புமிகு கழகப் பொதுச்செயலாளர் புரட்சித் தமிழர் திரு அவர்களின் அறிக்கை,Fri Feb 21 10:53:04 +0000 2025,304,485,AIADMK
93,Muruganantham 🌱🌱,no investment secured at wef samsung protest has been going on for two months but still the issue is not solved next month citu is going to protest but instead of solving these issues doing hashtag fights shame for tamil nadu to have this kind of industrial minister,Fri Feb 21 12:01:37 +0000 2025,42,180,AIADMK
94,மின்னல்⚡முரளி SayYEStoSafety&AIADMK,மாநாடு போல் நடைபெற்ற அம்மா பிறந்தநாள் விழாக் கூட்டம் 2026 ல் இலை வெல்வது நிச்சயம்,Thu Feb 27 17:14:56 +0000 2025,6,8,AIADMK
